Date,CloseToOpen
2021-10-13,0.0
2021-10-14,-2.4691334404499927
2021-10-15,1.5600683907987833
2021-10-18,1.0719707898182929
2021-10-19,10.298508609900079
2021-10-20,16.26667022705078
2021-10-21,1.675068615512172
2021-10-22,-4.900817867561896
2021-10-25,10.250293462284342
2021-10-26,-3.779701650309676
2021-10-27,1.4440418712351528
2021-10-28,3.5087740823673426
2021-10-29,-2.168955811567024
2021-11-01,2.473089056298121
2021-11-02,-0.862068168189925
2021-11-03,1.7308736380987515
2021-11-04,1.5300584607591665
2021-11-05,-6.631024748000497
2021-11-08,12.213739108405
2021-11-09,-5.986898173718073
2021-11-10,-3.622826580924639
2021-11-11,9.109512261498462
2021-11-12,-0.2887457714550325
